pus7,B1H1H9,402995,target gene,No,2
tmem198a,F1RBN9,553226,target gene,No,1
ank1a,A0A0R4IN28,449796,target gene,No,3
pi4k2a,Q6PE18,406667,target gene,No,1
hccsa.1,F1QPK2,436771,target gene,No,2
tsr1,E7FCX4,325037,target gene,No,3
dixdc1b,A0A2R8RLC7,-,target gene,No,2
ddx52,A0A0R4IJV5,407696,target gene,No,1
tsga10,B8A4S2,768146,target gene,No,2
eral1,B0S6U7,569087,target gene,No,1
cyp2aa4,A0A0R4II65,-,target gene,No,1
dnajc9,F1QZM2,-,target gene,No,2
amn1,Q0P4D1,751744,target gene,No,2
dbpa,F1QKJ7,-,target gene,No,2
-,B0S606,-,target gene,No,3
npat,A0A0R4IH22,552973,target gene,No,4
ppardb,A9C4A5,30754,target gene,No,4
tssc4,F1Q8E9,559769,target gene,No,4
nudt1,Q7ZWC3,406727,target gene,No,5
flot2b,Q6PFT0,393612,target gene,No,3
cdh2,G1K2E7,-,target gene,No,4
ube2c,Q3B745,566441,target gene,No,2
frya,X1WE04,-,target gene,No,2
lrrtm2,F1R4D3,100538061,target gene,No,1
hoxc1a,Q98SH9,58046,target gene,No,2
frmd6,B8JJL6,-,target gene,No,3
si:ch211-147h1.4,A0A0A0MPH5,-,target gene,No,2
usp47,A0A0R4IFT8,100101645,target gene,No,1
stx12,A5PMJ7,415141,target gene,No,1
slc8a2a,F1QN77,-,target gene,No,1
uri1,A5WVN5,-,target gene,No,2
dennd10,A8E7G4,556203,target gene,No,2
rpap2,B0UYH6,554138,target gene,No,2
snrnp70,Q6DRE8,445398,target gene,No,3
hsp90b1,Q7T3L3,386590,target gene,No,2
si:ch73-304f21.1,E7FFX5,103909638,target gene,No,1
trim24,A0A0R4IBT4,-,target gene,No,2
rap1gds1,F1RAN8,-,target gene,No,1
col9a3,F1R1F1,567110,target gene,No,1
dnajc5ab,E7FF34,797907,target gene,No,2
lgals3a,A0A0R4I9F2,-,target gene,No,4
sash1a,Q5TZ33,557132,target gene,No,4
rasgef1ba,Q6DHR3,327572,target gene,No,3
stt3b,E7EZE2,323918,target gene,No,3
si:ch1073-165f9.2,E7F5T1,-,target gene,No,1
magt1,Q7ZV50,324944,target gene,No,3
cox7a1,Q08CE7,767664,target gene,No,2
egln2,E7F8S1,559569,target gene,No,3
ednraa,B3DLG5,114550,target gene,No,5
znhit6,F8W272,-,target gene,No,2
clrn2,B8A5K7,795807,target gene,No,1
arl15b,F1RDR4,560030,target gene,No,4
rars1,F1QLT9,-,target gene,No,1
bcl6b,F1QFS4,793278,target gene,No,2
-,A0A2R8QDV5,-,target gene,No,2
lrrc51,F1QQN4,-,target gene,No,2
nkd1,Q2TJA6,751108,target gene,No,2
nnr,F1QWJ7,-,target gene,No,2
eef2k,E7F318,437013,target gene,No,3
capns1b,B3DFQ1,560033,target gene,No,5
tbc1d5,F1QXM3,393583,target gene,No,3
klhl42,Q5RGJ4,-,target gene,No,2
pcxa,A0A0R4IFJ4,553283,target gene,No,4
foxo3b,Q5TYS1,-,target gene,No,2
cdc14aa,A8DZH6,-,target gene,No,1
ostc,A0A0R4I9P9,-,target gene,No,1
xiap,F1QMW2,-,target gene,No,2
foxi1,Q6DG75,-,target gene,No,4
-,X1WGM1,-,target gene,No,4
zbtb2a,F1QX23,393129,target gene,No,2
maml3,F1QXR2,-,target gene,No,5
lrrc34,F1R6M0,556175,target gene,No,2
cep44,F6NJX7,767769,target gene,No,3
ap1s2,Q6P0R9,327237,target gene,No,4
chl1b,A0A2R8RIR6,-,target gene,No,3
raver1,E7FAA3,553693,target gene,No,2
htr7,A0A0G2L2K4,100536080,target gene,No,2
dlgap1a,A0A2R8PYA5,569898,target gene,No,3
slc2a9l1,F1QZA8,565510,target gene,No,2
fam118b,E7FEK3,799102,target gene,No,4
mstnb,O42222,798441,target gene,No,1
prdx4,F1QSP8,-,target gene,No,3
top2b,Q1LUT2,569877,target gene,No,3
nkx1.2la,B8A4P8,405755,target gene,No,1
luc7l,F1R8J8,-,target gene,No,2
zdhhc8a,F1QE86,-,target gene,No,2
zmat2,Q6TLH9,324476,target gene,No,2
cops3,F1Q731,-,target gene,No,3
ctdsp2,Q6P3I6,321465,target gene,No,4
cd81a,Q6PFU1,58031,target gene,No,3
tox,A0A2R8Q9T1,569666,target gene,No,4
arcn1a,Q7ZW27,266982,target gene,No,1
-,E9QBR5,-,target gene,No,5
phldb2b,E9QF83,-,target gene,No,5
chtf18,F1QF60,554366,target gene,No,1
calm1a; calm1b; calm2a; calm2b; calm3a; calm3b,Q6PI52,192322;321808;327379;336121;368217;406660,target gene,No,6
kif25,F1Q4T1,558219,target gene,No,3
gemin2,A0A2R8Q828,-,target gene,No,1
adss2,Q568F6,550502,target gene,No,2
drd4a,A0A0R4IR92,503564,target gene,No,4
npl,A9C3P6,100148292,target gene,No,1
arl4ab,Q6P3I7,-,target gene,No,2
rpl9,F1Q5P6,100037336,target gene,No,3
zranb3,E7EXE0,553237,target gene,No,4
ezh1,E7FFB7,664754,target gene,No,4
dap,F1QHJ4,-,target gene,No,2
kcns3b,Q32LW7,558674,target gene,No,1
-,A0A0R4IZE6,565385,target gene,No,4
si:dkey-100n23.5,E7F7Z9,793886,target gene,No,3
adcyap1b,Q98TU3,335625,target gene,No,2
snrnp48,A0A0R4IMG9,325757,target gene,No,2
mylkb,E7FDK2,492576,target gene,No,1
spdl1,A0A2R8QQ11,-,target gene,No,5
sclt1,E7EZ46,561057,target gene,No,2
mapk10,A0A0R4IKK9,569698,target gene,No,1
-,Q6DHL3,436899,target gene,No,4
-,A0A2R8QLA9,-,target gene,No,1
usp10,A0A0R4IVE2,564632,target gene,No,2
mpl,A8WHB2,-,target gene,No,1
tsc22d3,Q6NTI0,393541,target gene,No,2
aebp2,Q7SXV2,406815,target gene,No,5
si:dkey-244a7.1,A0A0R4IUP4,-,target gene,No,3
hoxa13a,Q6W990,570239,target gene,No,3
cytip,E7F4K6,100537036,target gene,No,1
tcf7l1b,F1R336,30556,target gene,No,4
lmnl3,Q6P0Z0,195817,target gene,No,1
tnfaip8l1,Q7SZE8,393303,target gene,No,3
rpl13a,Q1LYB7,-,target gene,No,2
-,F1QAU0,100149997,target gene,No,1
si:dkey-48j7.3,B8JI67,100006525,target gene,No,3
stk35,F1QQ86,-,target gene,No,1
her9,Q9DF41,140613,target gene,No,4
s100u,A5WW31,563060,target gene,No,3
shox2,Q7SZN8,394171,target gene,No,2
gfra4a,F1Q631,-,target gene,No,1
cntfr,A4JYQ0,368438,target gene,No,4
-,F1QGJ3,335278,target gene,No,2
si:dkey-50i6.5,A0A0R4IRS9,-,target gene,No,1
samd14,E7FF64,100537418,target gene,No,3
fen1,Q6TNU4,386707,target gene,No,3
etf1b,Q803E5,266989,target gene,No,3
pik3ip1,A2BIG3,-,target gene,No,4
atxn1a,Q1L966,557340,target gene,No,3
pold2,B0R0V1,-,target gene,No,1
plekhm2,F1QCJ1,-,target gene,No,2
si:dkey-286j15.3,Q1MTG3,100038796,target gene,No,1
Fam174b,Q1LVN1,798908,target gene,No,2
pdrg1,Q566S5,550453,target gene,No,3
mrap2a,F8W4H9,100003330,target gene,No,3
eif3ja,F1RA22,-,target gene,No,2
cap1,Q6YBS2,334527,target gene,No,1
si:dkey-193n17.9,F1R6E4,-,target gene,No,3
orc5,Q6P0X9,406479,target gene,No,2
crbn,F1QCS1,-,target gene,No,2
nnt2,E9QDE7,-,target gene,No,3
cyp1d1,Q5U396,492344,target gene,No,2
rcc2,Q6NYE2,406455,target gene,No,2
ube2l3b,A2BIR4,321943,target gene,No,1
ptprsa,F1QJW2,-,target gene,No,1
morn5,Q4VBJ9,554117,target gene,No,1
fbxo3,F1R287,553731,target gene,No,2
gramd1c,E7F236,563054,target gene,No,5
smurf1,F1QEG9,-,target gene,No,5
zdhhc7,Q6DHI1,436875,target gene,No,1
tnpo1,F1RDR1,562607,target gene,No,3
cfap36,F1R235,-,target gene,No,3
cdc25b,B8A5N7,57925,target gene,No,4
traf6,Q6IWL4,554561,target gene,No,1
akip1,Q1L8C6,562301,target gene,No,2
-,A0A0R4IIU5,-,target gene,No,4
sox17,Q5PQZ5,30544,target gene,No,1
klhl17,E7FB30,336187,target gene,No,2
ganab,F1Q6Z9,100334730,target gene,No,2
zic2b,Q9DE40,570746,target gene,No,2
tacr3l,F1R3V0,559201,target gene,No,1
abcb6a,F1QCK2,564067,target gene,No,3
aaas,Q6NW98,378454,target gene,No,1
grap2b,Q6PE32,393651,target gene,No,1
fev,A3FEM2,791175,target gene,No,2
gria4a,F1QA08,-,target gene,No,2
mphosph8,B0S768,504061,target gene,No,4
dnd,Q7T1H5,373074,target gene,No,2
ubc,F1QHN6,777766,target gene,No,3
si:dkey-93n13.2,E9QBU6,100334554,target gene,No,2
scpep1,A0A2R8PXL7,-,target gene,No,2
znf706,Q6TGY0,402905,target gene,No,3
zbtb3,A0A0R4IWF3,100003975,target gene,No,2
mrps27,F1RDR2,-,target gene,No,3
cnot11,A4QP78,336124,target gene,No,4
idh3b,A0A2R8QPC9,415247,target gene,No,4
her4.2,B0V3D1,100148329,target gene,No,2
dus4l,Q5RIX6,445096,target gene,No,3
mtfr1l,Q7T3E8,334296,target gene,No,5
si:dkey-147f3.8,F1R5J5,-,target gene,No,3
cpsf1,A0A0R4IC37,-,target gene,No,4
tsc1b,E7FEJ0,100330617,target gene,No,2
-,F1R1J3,-,target gene,No,1
iqgap3,A0A0G2KFQ1,-,target gene,No,3
ppme1,Q7ZV37,335124,target gene,No,3
castor2,Q7ZVS6,327294,target gene,No,3
rnd1b,Q52WX7,553414,target gene,No,2
psme4b,A0A2R9YJG8,553346,target gene,No,2
neil1,Q6TGW9,393253,target gene,No,2
b4galnt4a,E7F204,565184,target gene,No,2
mif4gdb,Q5EAQ1,503596,target gene,No,1
glyctk,F8W2P6,570678,target gene,No,4
crema,E7F9I0,555432,target gene,No,5
si:dkey-234i14.6,X1WHF8,100329955,target gene,No,1
kctd12.2,Q561T3,553403,target gene,No,2
mrpl21,Q05AN2,768305,target gene,No,1
