NME2,P22392,4831;654364,transcription factor and target gene
EHBP1,Q8NDI1,23301,target gene
ATG2B,Q96BY7,55102,target gene
ACIN1,Q9UKV3,22985,target gene
PIGN,O95427,23556,target gene
ALG13,Q9NP73,79868,target gene
ZFYVE16,Q7Z3T8,9765,target gene
TACR2,P21452,6865,target gene
OR2I1P,A0A2R8Y4D9,-,target gene
GLT6D1,Q7Z4J2,360203,target gene
TBCA,O75347,6902,target gene
IVL,P07476,3713,target gene
CSRNP1,Q96S65,64651,target gene
IFT20,Q8IY31,90410,target gene
SMYD1,Q8NB12,150572,target gene
NCAM2,O15394,4685,target gene
ATPAF2,Q8N5M1,91647,target gene
RNF181,Q9P0P0,51255,target gene
MAST3,O60307,23031,target gene
MROH1,Q8NDA8,727957,target gene
TEX36,Q5VZQ5,387718,target gene
BTNL9,Q6UXG8,153579,target gene
ZCWPW2,Q504Y3,152098,target gene
OR4K5,Q8NGD3,79317,target gene
DMPK,Q09013,1760,target gene
SEMA3B,Q13214,7869,target gene
G6PC3,Q9BUM1,92579,target gene
DIS3L2,Q8IYB7,129563,target gene
MYL3,P08590,4634,target gene
C10orf120,Q5SQS8,399814,target gene
SH3PXD2A,Q5TCZ1,9644,target gene
ERCC1,P07992,2067,target gene
C11orf45,Q8TAV5,219833,target gene
RAI2,Q9Y5P3,10742,target gene
HUWE1,Q7Z6Z7,10075,target gene
HLA-E,P13747,3133,target gene
PRXL2C,Q7RTV5,195827,target gene
C8orf76,Q96K31,84933,target gene
WDTC1,Q8N5D0,23038,target gene
ANKRD30A,Q9BXX3,91074,target gene
KLHL4,Q9C0H6,56062,target gene
EMP2,P54851,2013,target gene
N4BP1,O75113,9683,target gene
ZFYVE27,Q5T4F4,118813,target gene
DENND6A,Q8IWF6,201627,target gene
TNFRSF4,P43489,7293,target gene
ELANE,P08246,1991,target gene
URB1,O60287,9875,target gene
TMEM220,Q6QAJ8,388335,target gene
STIM2,Q9P246,57620,target gene
TRMT13,Q9NUP7,54482,target gene
FAM177B,A6PVY3,400823,target gene
ZFYVE19,Q96K21,84936,target gene
ABCC1,P33527,4363,target gene
CDX2,Q99626,1045,transcription factor and target gene
EPSTI1,Q96J88,94240,target gene
ANKRD2,Q9GZV1,26287,target gene
DRG2,P55039,1819,target gene
STAMBPL1,Q96FJ0,57559,target gene
KRT72,Q14CN4,140807,target gene
TMED9,Q9BVK6,54732,target gene
CTDNEP1,O95476,23399,target gene
CDK5,Q00535,1020,target gene
SLC24A2,Q9UI40,25769,target gene
UGT8,Q16880,7368,target gene
PIK3R1,P27986,5295,target gene
ABCA5,Q8WWZ7,23461,target gene
SCAF1,Q9H7N4,58506,target gene
AGAP11,Q8TF27,119385,target gene
PAPSS1,O43252,9061,target gene
ZP1,P60852,22917,target gene
U2AF2,P26368,11338,target gene
RTN4IP1,Q8WWV3,84816,target gene
STK32B,Q9NY57,55351,target gene
CEBPE,Q15744,1053,transcription factor and target gene
TRMT61B,Q9BVS5,55006,target gene
GNAS,O95467,2778,target gene
MOB1B,Q7L9L4,92597,target gene
NAT10,Q9H0A0,55226,target gene
PIP4K2B,P78356,8396,target gene
CST2,P09228,1470,target gene
OR1N1,Q8NGS0,138883,target gene
OR2G3,Q8NGZ4,81469,target gene
ARGFX,A6NJG6,503582,target gene
H2AFJ,Q9BTM1,55766,target gene
FTH1,P02794,2495,target gene
ADAM12,O43184,8038,target gene
ZBTB4,Q9P1Z0,57659,target gene
IL22RA2,Q969J5,116379,target gene
NR2E3,Q9Y5X4,10002,transcription factor and target gene
RPAIN,Q86UA6,84268,target gene
SPINK1,P00995,6690,target gene
EPHA2,P29317,1969,target gene
MYO18A,Q92614,399687,target gene
ZNF548,Q8NEK5,147694,target gene
R3HDML,Q9H3Y0,140902,target gene
DHRS4L2,F6VUV4,317749,target gene
FBP1,P09467,2203,target gene
XYLT2,Q9H1B5,64132,target gene
MRPL48,Q96GC5,51642,target gene
BMP7,P18075,655,target gene
ZNF266,Q14584,10781,target gene
CUL1,Q13616,8454,target gene
PRPS1,P60891,5631,target gene
AKAP12,Q02952,9590,target gene
DDX59,Q5T1V6,83479,target gene
HAPLN2,Q9GZV7,60484,target gene
PRICKLE2,Q7Z3G6,166336,target gene
GPS2,Q13227,2874,target gene
TRPM3,Q9HCF6,80036,target gene
TECPR2,O15040,9895,target gene
SHANK3,A0A0U1RQS4,-,target gene
SHMT2,P34897,6472,target gene
PLAC8L1,A1L4L8,153770,target gene
TMEM139,Q8IV31,135932,target gene
PCSK6,P29122,5046,target gene
ORM1,P02763,5004,target gene
NUBP2,Q9Y5Y2,10101,target gene
ZKSCAN8,Q15776,7745,target gene
NPW,Q8N729,283869,target gene
MYL6,P60660,4637,target gene
OR2C3,Q8N628,81472,target gene
ZBP1,Q9H171,81030,target gene
CXCR4,P61073,7852,target gene
TRPC7,Q9HCX4,57113,target gene
HDGFL1,Q5TGJ6,154150,target gene
ZNF500,O60304,26048,target gene
ZNF287,Q6PEZ3,57336,target gene
ANGPTL6,Q8NI99,83854,target gene
DCLK2,Q8N568,166614,target gene
ISLR2,Q6UXK2,57611,target gene
STAC2,Q6ZMT1,342667,target gene
LBR,Q14739,3930,target gene
XDH,P47989,7498,target gene
ELAVL1,Q15717,1994,target gene
GEMIN8,Q9NWZ8,54960,target gene
IKBKG,Q9Y6K9,8517,target gene
FMN1,Q68DA7,342184,target gene
GTF2F2,P13984,2963,target gene
CCT5,P48643,22948,target gene
SLC12A4,Q9UP95,6560,target gene
TBCK,Q8TEA7,93627,target gene
RFTN2,Q52LD8,130132,target gene
TTPAL,Q9BTX7,79183,target gene
TSPY3,P0CV98,100289087;728137,target gene
GFM2,Q969S9,84340,target gene
HMGA1,P17096,3159,transcription factor and target gene
CTSV,O60911,1515,target gene
RBIS,Q8N0T1,401466,target gene
IMPACT,Q9P2X3,55364,target gene
KCNIP3,Q9Y2W7,30818,transcription factor and target gene
EHF,Q9NZC4,26298,transcription factor and target gene
TMPRSS7,Q7RTY8,344805,target gene
BUB1,O43683,699,target gene
LRFN5,Q96NI6,145581,target gene
C17orf99,Q6UX52,100141515,target gene
TRIM43B,A6NCK2,653192,target gene
CWC25,Q9NXE8,54883,target gene
PSKH2,Q96QS6,85481,target gene
GBP7,Q8N8V2,388646,target gene
KLRF2,D3W0D1,100431172,target gene
MPPED1,O15442,758,target gene
HDDC2,Q7Z4H3,51020,target gene
KDM4B,O94953,23030,transcription factor and target gene
CCNDBP1,O95273,23582,target gene
FLRT1,Q9NZU1,23769,target gene
TRIM2,Q9C040,23321,target gene
C1QTNF9,P0C862,338872,target gene
TPO,P07202,7173,target gene
ANO1,Q5XXA6,55107,target gene
LMF1,Q96S06,64788,target gene
ANXA8,P13928,653145;728113,target gene
OAS3,Q9Y6K5,4940,target gene
MRGPRE,Q86SM8,116534,target gene
HACD4,Q5VWC8,401494,target gene
CHURC1-FNTB,H0YJ25,-,target gene
DUSP27,Q5VZP5,92235,target gene
EGR1,P18146,1958,transcription factor and target gene
EDAR,Q9UNE0,10913,target gene
OR2T11,Q8NH01,127077,target gene
NDUFB4,O95168,4710,target gene
ARHGEF38,Q9NXL2,54848,target gene
OR2T5,Q6IEZ7,401993,target gene
PPT1,P50897,5538,target gene
SIX6,O95475,4990,target gene
IFI27L2,Q9H2X8,83982,target gene
E2F6,O75461,1876,transcription factor and target gene
TMED4,Q7Z7H5,222068,target gene
HDLBP,Q00341,3069,target gene
GPAT2,Q6NUI2,150763,target gene
MYO9A,B2RTY4,4649,target gene
NENF,Q9UMX5,29937,target gene
CIT,O14578,11113,target gene
TIMP4,Q99727,7079,target gene
SH3GL1,Q99961,6455,target gene
RFX6,Q8HWS3,222546,target gene
MANEAL,Q5VSG8,149175,target gene
ADAMTSL4,Q6UY14,54507,target gene
RNF214,Q8ND24,257160,target gene
HPCA,P84074,3208,target gene
FTSJ3,Q8IY81,117246,target gene
PDS5B,Q9NTI5,23047,target gene
SALL2,Q9Y467,6297,target gene
GJA8,P48165,2703,target gene
UBE2Z,Q9H832,65264,target gene
NLGN4X,Q8N0W4,57502,target gene
APOL4,Q9BPW4,80832,target gene
DEFB107A,Q8IZN7,245910;503614,target gene
SCGB3A1,Q96QR1,92304,target gene
ZSWIM1,Q9BR11,90204,target gene
MTHFD1L,Q6UB35,25902,target gene
RIIAD1,A6NNX1,284485,target gene
TRMT10C,Q7L0Y3,54931,target gene
ZNF57,Q68EA5,126295,target gene
ZNF780B,Q9Y6R6,163131,target gene
MYO5B,Q9ULV0,4645,target gene
SPIDR,Q14159,23514,target gene
SMTN,P53814,6525,target gene
ALOX12B,O75342,242,target gene
MYO1H,Q8N1T3,-,target gene
RTL8A,Q9BWD3,26071,target gene
TTL,Q8NG68,150465,target gene
CASP6,P55212,839,target gene
ANKRD62,A6NC57,342850,target gene
RGS5,O15539,8490,target gene
MCTS1,Q9ULC4,28985,target gene
DUSP18,Q8NEJ0,150290,target gene
SPPL2C,Q8IUH8,162540,target gene
RNF115,Q9Y4L5,27246,target gene
HTATSF1,O43719,27336,target gene
SLC39A13,Q96H72,91252,target gene
FASTKD3,Q14CZ7,79072,target gene
NME1,P15531,4830,target gene
TCIM,Q9NR00,56892,target gene
SPATS1,Q496A3,221409,target gene
ADAM21,Q9UKJ8,8747,target gene
KCNJ13,O60928,3769,target gene
C1QL2,Q7Z5L3,165257,target gene
SH3BGR,P55822,6450,target gene
TGM4,P49221,7047,target gene
DIO3,P55073,1735,target gene
FLCN,Q8NFG4,201163,target gene
PIGF,Q07326,5281,target gene
LAMA2,P24043,3908,target gene
ETFDH,Q16134,2110,target gene
BAD,Q92934,572,target gene
SDCBP2,Q9H190,27111,target gene
PABPC1L,Q4VXU2,80336,target gene
RNF208,Q9H0X6,727800,target gene
C14orf119,Q9NWQ9,55017,target gene
MT1G,P13640,4495,target gene
TUBA4A,P68366,7277,target gene
FBXL4,Q9UKA2,26235,target gene
DPM2,O94777,8818,target gene
NUP35,Q8NFH5,129401,target gene
TRAV8-3,A0A0A6YYJ7,-,target gene
PASD1,Q8IV76,139135,target gene
CFAP65,Q6ZU64,255101,target gene
BAG2,O95816,9532,target gene
FAM71E2,Q8N5Q1,284418,target gene
CXCL3,P19876,2921,target gene
C11orf52,Q96A22,91894,target gene
GNMT,Q14749,27232,target gene
GPR137B,O60478,7107,target gene
CLPTM1,O96005,1209,target gene
IFT74,Q96LB3,80173,target gene
CAMKK1,Q8N5S9,84254,target gene
TESPA1,A2RU30,9840,target gene
ZNF138,P52744,7697,target gene
ABCC10,Q5T3U5,89845,target gene
RAG1,P15918,5896,target gene
SOX5,P35711,6660,transcription factor and target gene
CFAP100,Q494V2,348807,target gene
FBXL22,Q6P050,283807,target gene
S1PR1,P21453,1901,target gene
PRSS8,Q16651,5652,target gene
C19orf54,Q5BKX5,284325,target gene
TPP2,P29144,7174,target gene
DISP3,Q9P2K9,57540,target gene
GDPGP1,Q6ZNW5,390637,target gene
ASB14,A6NK59,142686,target gene
TPRG1L,Q5T0D9,127262,target gene
ATP10B,O94823,23120,target gene
TCEAL6,Q6IPX3,-,target gene
PNOC,Q13519,5368,target gene
YY1AP1,Q9H869,55249,target gene
UGDH,O60701,7358,target gene
ADCK2,Q7Z695,90956,target gene
TMEM217,Q8N7C4,221468,target gene
TMEM256,Q8N2U0,254863,target gene
TNFRSF10C,O14798,8794,target gene
CTPS1,P17812,1503,target gene
TNP2,Q05952,7142,target gene
ASB6,Q9NWX5,140459,target gene
DOK4,Q8TEW6,55715,target gene
CCL13,Q99616,6357,target gene
ZSCAN5B,A6NJL1,342933,target gene
MRGPRG,Q86SM5,386746,target gene
CPLANE1,Q9H799,65250,target gene
GPATCH4,A0A0A0MRK1,54865,target gene
BANF2,Q9H503,140836,target gene
IER2,Q9BTL4,9592,target gene
CACFD1,Q9UGQ2,11094,target gene
FANCC,Q00597,2176,target gene
ZNF248,Q8NDW4,57209,target gene
BMP4,P12644,652,target gene
STK24,Q9Y6E0,8428,target gene
VPS4B,O75351,9525,target gene
TRBV2,A0A1B0GX68,-,target gene
CDC14A,Q9UNH5,8556,target gene
ZNF804A,Q7Z570,91752,target gene
NBEA,Q8NFP9,26960,target gene
ZNF716,A6NP11,441234,target gene
AP1AR,Q63HQ0,55435,target gene
C15orf32,Q32M92,145858,target gene
CABIN1,Q9Y6J0,23523,target gene
TTC21A,Q8NDW8,199223,target gene
SCNN1B,P51168,6338,target gene
SLC9A3R1,O14745,9368,target gene
NFIC,P08651,4782,transcription factor and target gene
SHANK2,Q9UPX8,22941,target gene
PSG6,Q00889,5675,target gene
HAUS3,Q68CZ6,79441,target gene
MRPL14,Q6P1L8,64928,target gene
MZF1,P28698,7593,transcription factor and target gene
FUNDC2,Q9BWH2,65991,target gene
CENPX,A8MT69,201254,target gene
PTPN12,Q05209,5782,target gene
CLMN,Q96JQ2,79789,target gene
PPP4C,P60510,5531,target gene
CD93,Q9NPY3,22918,target gene
HSPA1B,P0DMV9,3303;3304,target gene
M0R3H8_HUMAN,M0R3H8,-,target gene
PIEZO1,Q92508,9780,target gene
CTDSPL2,Q05D32,51496,target gene
RRP8,O43159,23378,target gene
DSPP,Q9NZW4,1834,target gene
SHCBP1L,Q9BZQ2,81626,target gene
GM2A,P17900,2760,target gene
PANK4,Q9NVE7,55229,target gene
ITGA5,P08648,3678,target gene
ALAD,P13716,210,target gene
HIST1H2AC,Q93077,8334,target gene
TTLL13P,A6NNM8,-,target gene
NDUFA7,O95182,4701,target gene
FAM149A,A5PLN7,25854,target gene
OR13A1,Q8NGR1,79290,target gene
RPL3,P39023,6122,target gene
TKT,P29401,7086,target gene
IDH1,O75874,3417,target gene
MYOF,Q9NZM1,26509,target gene
ATP5F1B,P06576,506,target gene
KIF13B,Q9NQT8,23303,target gene
DGAT1,O75907,8694,target gene
PCCA,P05165,5095,target gene
C7,P10643,730,target gene
FAM20C,Q8IXL6,56975,target gene
MMP24,Q9Y5R2,10893,target gene
TELO2,Q9Y4R8,9894,target gene
HLA-B,P30462,-,target gene
VCX3A,Q9NNX9,51481,target gene
SMCO1,Q147U7,255798,target gene
WFDC6,Q9BQY6,140870,target gene
BORCS7,Q96B45,119032,target gene
HLA-A,P30456,-,target gene
COCH,O43405,1690,target gene
NCSTN,Q92542,23385,target gene
AP2S1,P53680,1175,target gene
RRNAD1,Q96FB5,51093,target gene
SLC25A17,O43808,10478,target gene
OXCT2,Q9BYC2,64064,target gene
OXT,P01178,5020,target gene
MAB21L2,Q9Y586,10586,target gene
MYO9B,Q13459,4650,target gene
ZNF514,Q96K75,84874,target gene
CCSAP,Q6IQ19,126731,target gene
CPD,O75976,1362,target gene
TSPAN3,O60637,10099,target gene
FAM186B,Q8IYM0,84070,target gene
CHST13,Q8NET6,166012,target gene
AQR,O60306,9716,target gene
MMAA,Q8IVH4,166785,target gene
TBC1D8,O95759,11138,target gene
RPS16,P62249,6217,target gene
TAGLN2,P37802,8407,target gene
GATD3B,A0A096LNH5,102724023;8209,target gene
PPM1F,P49593,9647,target gene
GREM2,Q9H772,64388,target gene
RASSF1,Q9NS23,11186,target gene
HOXC12,P31275,3228,target gene
POU3F2,P20265,5454,transcription factor and target gene
TEX2,Q8IWB9,55852,target gene
RBBP4,Q09028,5928,target gene
DYNLRB2,Q8TF09,83657,target gene
TMOD2,Q9NZR1,29767,target gene
CISD1,Q9NZ45,55847,target gene
CAPN13,Q6MZZ7,92291,target gene
DPY19L1,Q2PZI1,23333,target gene
SIAH1,Q8IUQ4,6477,target gene
GPCPD1,Q9NPB8,56261,target gene
RHOA,P61586,387,target gene
MPLKIP,Q8TAP9,136647,target gene
INSL4,Q14641,3641,target gene
CALML3,P27482,810,target gene
A4GALT,Q9NPC4,53947,target gene
NMNAT3,Q96T66,349565,target gene
C15orf61,A6NNL5,145853,target gene
SDHB,P21912,6390,target gene
HEPH,Q9BQS7,9843,target gene
CENPI,Q92674,2491,target gene
RUNX1,Q01196,861,transcription factor and target gene
PRKN,O60260,5071,target gene
HAPLN1,P10915,1404,target gene
CCKBR,P32239,887,target gene
GSAP,A4D1B5,54103,target gene
BAMBI,Q13145,25805,target gene
KRT4,P19013,-,target gene
ZSCAN29,Q8IWY8,146050,target gene
AK1,P00568,203,target gene
THEM6,Q8WUY1,51337,target gene
ZNF428,Q96B54,126299,target gene
CD59,P13987,966,target gene
XKR7,Q5GH72,343702,target gene
TBATA,Q96M53,219793,target gene
CXCL16,Q9H2A7,58191,target gene
MAP6D1,Q9H9H5,79929,target gene
FOXP3,Q9BZS1,50943,transcription factor and target gene
MARK3,P27448,4140,target gene
DNAJC24,Q6P3W2,120526,target gene
RASGRP2,Q7LDG7,10235,target gene
PTCH2,Q9Y6C5,8643,target gene
C8orf34,Q49A92,116328,target gene
MPV17L,Q2QL34,255027,target gene
PTPRO,Q16827,5800,target gene
TROAP,Q12815,10024,target gene
CCR10,P46092,2826,target gene
CCL16,O15467,6360,target gene
NOL9,Q5SY16,79707,target gene
SIM1,P81133,6492,target gene
INTS11,Q5TA45,54973,target gene
PRPF4B,Q13523,8899,target gene
IRAK3,Q9Y616,11213,target gene
C1orf61,Q13536,10485,target gene
AP1M1,Q9BXS5,8907,target gene
RAC3,P60763,5881,target gene
KLHL20,Q9Y2M5,27252,target gene
KLHL3,Q9UH77,26249,target gene
CXCL11,O14625,6373,target gene
CTXN3,Q4LDR2,613212,target gene
LARP1B,Q659C4,55132,target gene
